# HCOND1  THICKM1  ELEVUP  WIDTH1  DEPTH1  THTS1  THTI1  EPS1  UHC1
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
-1e+06	-1e+06	-1e+06	3	-1e+06	-1e+06	-1e+06	-1e+06	-1e+06
